Day,Susceptibles,Infected,Recovered,Vaccinated (% of population),Deaths (thousands),Mean Unemployment Rate (%),US Debt (USD),US GDP (USD),Post-productivity (trillion $),Current Subsidy Quantitative Policy Level,Total Subsidies (USD),US Tax Wedge ('%' of GDP),US Federal Deficit (USD),US Federal Interest Payment (USD),Federal Reserve Fund Rate (%),US Treasury Yield Long Term (%),US Government Revenue (USD),US Health Index,Defense Imperialism Spending (USD),Income Security Spending (USD),Social Security Spending (USD),Medicare Medicaid Spending (USD),Federal Reserve Balance Sheet (USD),Inflation,US Treasury Yield,Defense Imperialism Index,Income Security Index,Social Security Index,Medicare Medicaid Index,Inflation Index,US Treasury Yield Index,Health Index,Economic Index,Reward,Reward Social Welfare
63,322996220.0,748006.8,4993674.5,0.0,101.267,0.12523897912646012,17483529283663.68,21466585914800.0,3683131000000.0,3,567410649534.2458,0.1630441,9309272402.826965,919191890.8269641,1.75,0.0192,9589041000.0,[41.907696],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[41.907696],[50.531487],0.8404501339809733,0.8404501339809733
64,322961340.0,729414.3,5047103.5,0.0,101.865,0.12496238492915432,17492839045759.764,21466585914800.0,3741729200000.0,3,576417167780.8212,0.1630441,9309762096.08347,919681584.083468,1.75,0.0192,9589041000.0,[42.78715],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[42.78715],[51.33117],0.8458709231242738,0.8458709231242738
65,322927230.0,711496.2,5099204.5,0.0,102.518,0.12468635957405047,17502149297574.863,21466585914800.0,3800350300000.0,3,585423686027.3965,0.1630441,9310251815.099178,920171303.09918,1.75,0.0192,9589041000.0,[43.654255],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[43.654255],[52.13168],0.8390681614624871,0.8390681614624871
66,322893820.0,694093.6,5150026.0,0.0,103.97,0.12407570290735798,17511460039134.738,21466585914800.0,3859111500000.0,3,594430204273.9718,0.1630441,9310741559.875454,920661047.875455,1.75,0.0192,9589041000.0,[44.34193],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[44.34193],[52.94119],0.7389685906103647,0.7389685906103647
67,322861250.0,677037.7,5199604.0,0.0,105.033,0.1237750743665358,17520771270465.152,21466585914800.0,3917928000000.0,3,603436722520.5471,0.1630441,9311231330.413647,921150818.4136482,1.75,0.0192,9589041000.0,[45.116962],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[45.116962],[53.749653],0.7891074091216477,0.7891074091216477
68,322829380.0,660558.3,5247963.5,0.0,106.141,0.12346549644732797,17530082991591.867,21466585914800.0,3976770600000.0,3,612443240767.1224,0.1630441,9311721126.715115,921640614.715115,1.75,0.0192,9589041000.0,[45.88189],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[45.88189],[54.558037],0.7832216489264008,0.7832216489264008
69,322798050.0,644761.44,5295146.0,0.0,107.087,0.12241020898848796,17539395202540.648,21466585914800.0,4035850500000.0,3,621449759013.6978,0.1630441,9312210948.781212,922130436.7812102,1.75,0.0192,9589041000.0,[46.683197],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[46.683197],[55.381943],0.8108211037597846,0.8108211037597846
70,322767100.0,629641.7,5341201.0,0.0,107.705,0.12144614009173192,17548707903337.262,21466585914800.0,4095131000000.0,3,630456277260.2731,0.1630441,9312700796.613289,922620284.6132892,1.75,0.0192,9589041000.0,[47.55816],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[47.55816],[56.211456],0.8558289384626241,0.8558289384626241
71,322736670.0,615095.3,5386175.0,0.0,108.472,0.12102563185927113,17558021094007.475,21466585914800.0,4154447400000.0,3,639462795506.8484,0.1630441,9313190670.212708,923110158.2127076,1.75,0.0192,9589041000.0,[48.399662],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[48.399662],[57.036575],0.83460498513713,0.83460498513713
72,322706660.0,601177.44,5430110.0,0.0,109.449,0.11971140256300707,17567334774577.055,21466585914800.0,4214232700000.0,3,648469313753.4237,0.1630441,9313680569.580822,923600057.5808208,1.75,0.0192,9589041000.0,[49.194008],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[49.194008],[57.89203],0.8200723328304502,0.8200723328304502
73,322677280.0,587574.75,5473051.5,0.0,110.447,0.11924344315670603,17576648945071.773,21466585914800.0,4274058200000.0,3,657475831999.999,0.1630441,9314170494.718983,924089982.7189839,1.75,0.0192,9589041000.0,[49.983635],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[49.983635],[58.73456],0.811900677387174,0.811900677387174
74,322648700.0,574232.44,5515021.5,0.0,111.445,0.11878397379631743,17585963605517.402,21466585914800.0,4333923200000.0,3,666482350246.5743,0.1630441,9314660445.628551,924579933.6285528,1.75,0.0192,9589041000.0,[50.773262],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[50.773262],[59.578392],0.812449629723015,0.812449629723015
75,322620500.0,561352.5,5556037.5,0.0,112.313,0.11801712887904296,17595278755939.715,21466585914800.0,4393884200000.0,3,675488868493.1497,0.1630441,9315150422.310883,925069910.3108832,1.75,0.0192,9589041000.0,[51.592083],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[51.592083],[60.42731],0.8314933754535513,0.8314933754535513
76,322592500.0,549271.25,5596134.5,0.0,112.95,0.11709102031297175,17604594396364.48,21466585914800.0,4454015000000.0,3,684495386739.725,0.1630441,9315640424.76733,925559912.7673308,1.75,0.0192,9589041000.0,[52.46278],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[52.46278],[61.28429],0.8649211723973735,0.8649211723973735
77,322564930.0,537627.0,5635367.5,0.0,113.41,0.11658955397162037,17613910526817.48,21466585914800.0,4514189000000.0,3,693501904986.3003,0.1630441,9316130452.999252,926049940.999251,1.75,0.0192,9589041000.0,[53.373226],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[53.373226],[62.138535],0.8867851153838491,0.8867851153838491
78,322537500.0,526582.7,5673769.5,0.0,113.912,0.11609815339950016,17623227147324.49,21466585914800.0,4574405500000.0,3,702508423232.8756,0.1630441,9316620507.008,926539995.0080003,1.75,0.0192,9589041000.0,[54.27424],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[54.27424],[62.994156],0.8819037123721931,0.8819037123721931
79,322510500.0,516057.7,5711383.5,0.0,114.821,0.11546293917614298,17632544257911.285,21466585914800.0,4634766700000.0,3,711514941479.4509,0.1630441,9317110586.794933,927030074.794934,1.75,0.0192,9589041000.0,[55.083855],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[55.083855],[63.857903],0.8324041247251748,0.8324041247251748
80,322483700.0,505965.4,5748244.0,0.0,115.677,0.11489465364865305,17641861858603.65,21466585914800.0,4695206700000.0,3,720521459726.0262,0.1630441,9317600692.361408,927520180.3614087,1.75,0.0192,9589041000.0,[55.905373],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[55.905373],[64.72209],0.839482793576261,0.839482793576261
81,322457400.0,496138.34,5784384.0,0.0,116.483,0.11443329220350719,17651179949427.355,21466585914800.0,4755717000000.0,3,729527977972.6016,0.1630441,9318090823.708778,928010311.7087802,1.75,0.0192,9589041000.0,[56.738117],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[56.738117],[65.58827],0.8468204193317498,0.8468204193317498
82,322431300.0,486794.75,5819823.0,0.0,117.304,0.1138951553127203,17660498530408.195,21466585914800.0,4816304000000.0,3,738534496219.1769,0.1630441,9318580980.838406,928500468.8384043,1.75,0.0192,9589041000.0,[57.567493],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[57.567493],[66.45717],0.8460137232422099,0.8460137232422099
83,322405200.0,478112.16,5854593.5,0.0,118.012,0.11308753627312038,17669817601571.945,21466585914800.0,4877052000000.0,3,747541014465.7522,0.1630441,9319071163.751637,928990651.7516377,1.75,0.0192,9589041000.0,[58.422245],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[58.422245],[67.33396],0.8640316288305177,0.8640316288305177
84,322379100.0,470078.22,5888745.0,0.0,118.359,0.11253901116778997,17679137162944.395,21466585914800.0,4937907400000.0,3,756547532712.3275,0.1630441,9319561372.449837,929480860.4498365,1.75,0.0192,9589041000.0,[59.358067],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[59.358067],[68.21255],0.9117242956953857,0.9117242956953857
85,322352830.0,462779.6,5922322.5,0.0,118.757,0.1120427404546788,17688457214551.33,21466585914800.0,4998806000000.0,3,765554050958.9028,0.1630441,9320051606.934357,929971094.9343572,1.75,0.0192,9589041000.0,[60.282436],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[60.282436],[69.09044],0.9048010298697603,0.9048010298697603
86,322326400.0,456174.94,5955377.5,0.0,119.532,0.11139230742096692,17697777756418.535,21466585914800.0,5059882500000.0,3,774560569205.4781,0.1630441,9320541867.206554,930461355.2065558,1.75,0.0192,9589041000.0,[61.122143],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[61.122143],[69.978294],0.8599768668785784,0.8599768668785784
87,322299840.0,450113.75,5987962.0,0.0,120.273,0.11072161508744248,17707098788571.805,21466585914800.0,5121108000000.0,3,783567087452.0535,0.1630441,9321032153.267788,930951641.2677895,1.75,0.0192,9589041000.0,[61.969486],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[61.969486],[70.86999],0.866013944842648,0.866013944842648
88,322273250.0,444592.38,6020112.5,0.0,120.97,0.11024076395252198,17716420311036.926,21466585914800.0,5182375600000.0,3,792573605698.6288,0.1630441,9321522465.119415,931441953.1194143,1.75,0.0192,9589041000.0,[62.82671],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[62.82671],[71.75961],0.8708654910525373,0.8708654910525373
89,322246270.0,439796.47,6051869.5,0.0,121.597,0.10976995729327432,17725742323839.688,21466585914800.0,5243684000000.0,3,801580123945.2041,0.1630441,9322012802.762787,931932290.7627873,1.75,0.0192,9589041000.0,[63.699654],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[63.699654],[72.65051],0.8805039294159935,0.8805039294159935
90,322218660.0,435985.56,6083283.0,0.0,122.16,0.10930887874826097,17735064827005.887,21466585914800.0,5305033300000.0,3,810586642191.7794,0.1630441,9322503166.199265,932422654.1992645,1.75,0.0192,9589041000.0,[64.58697],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[64.58697],[73.54266],0.8893506503249661,0.8893506503249661
91,322190500.0,433006.84,6114425.0,0.0,122.477,0.10857087139288187,17744387820561.316,21466585914800.0,5366538000000.0,3,819593160438.3547,0.1630441,9322993555.430202,932913043.4302036,1.75,0.0192,9589041000.0,[65.529526],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[65.529526],[74.44334],0.9249248824625032,0.9249248824625032
92,322161700.0,430855.88,6145354.0,0.0,122.856,0.10810281464459974,17753711304531.773,21466585914800.0,5428084000000.0,3,828599678684.93,0.1630441,9323483970.456963,933403458.4569607,1.75,0.0192,9589041000.0,[66.45816],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[66.45816],[75.341705],0.9158912940541195,0.9158912940541195
93,322132100.0,429659.75,6176129.5,0.0,123.586,0.10761416094150819,17763035278943.055,21466585914800.0,5489703000000.0,3,837606196931.5054,0.1630441,9323974411.280891,933893899.2808932,1.75,0.0192,9589041000.0,[67.307976],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[67.307976],[76.24337],0.8716415019201686,0.8716415019201686
94,322101820.0,429273.34,6206819.0,0.0,124.341,0.10765383084073575,17772359743820.957,21466585914800.0,5551287700000.0,3,846612715178.0807,0.1630441,9324464877.903358,934384365.9033577,1.75,0.0192,9589041000.0,[68.152176],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[68.152176],[77.14061],0.8665282703928754,0.8665282703928754
95,322070820.0,429595.0,6237481.5,0.0,124.891,0.10729275292966206,17781684699191.28,21466585914800.0,5612843300000.0,3,855619233424.656,0.1630441,9324955370.32571,934874858.3257117,1.75,0.0192,9589041000.0,[69.04241],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[69.04241],[78.03707],0.8928556722086698,0.8928556722086698
96,322039000.0,430721.97,6268167.5,0.0,125.521,0.1071650706698524,17791010145079.832,21466585914800.0,5674379500000.0,3,864625751671.2313,0.1630441,9325445888.549313,935365376.5493121,1.75,0.0192,9589041000.0,[69.91468],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[69.91468],[78.933235],0.8823285293623285,0.8823285293623285
97,322006100.0,432879.6,6298933.0,0.0,126.02,0.10622969028008318,17800336081512.406,21466585914800.0,5736058300000.0,3,873632269917.8066,0.1630441,9325936432.575516,935855920.5755162,1.75,0.0192,9589041000.0,[70.81637],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[70.81637],[79.838936],0.9033751909484755,0.9033751909484755
98,321972100.0,435969.88,6329853.5,0.0,126.343,0.10583212129385161,17809662508514.812,21466585914800.0,5797772000000.0,3,882638788164.382,0.1630441,9326427002.405682,936346490.4056813,1.75,0.0192,9589041000.0,[71.757576],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[71.757576],[80.74235],0.9252983304244018,0.9252983304244018
99,321936960.0,439941.12,6360994.0,0.0,126.712,0.10542990118608649,17818989426112.855,21466585914800.0,5859551000000.0,3,891645306410.9573,0.1630441,9326917598.041164,936837086.0411646,1.75,0.0192,9589041000.0,[72.68845],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[72.68845],[81.648766],0.9205831859062694,0.9205831859062694
100,321900770.0,444777.75,6392418.0,0.0,127.263,0.10456628008799569,17828316834332.34,21466585914800.0,5921529000000.0,3,900651824657.5326,0.1630441,9327408219.483322,937327707.4833238,1.75,0.0192,9589041000.0,[73.57846],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[73.57846],[82.565384],0.9012114212783409,0.9012114212783409
101,321863400.0,450343.2,6424188.0,0.0,127.965,0.10417688478623804,17837644733199.074,21466585914800.0,5983540000000.0,3,909658342904.1079,0.1630441,9327898866.733517,937818354.7335163,1.75,0.0192,9589041000.0,[74.43456],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[74.43456],[83.478004],0.879895246292985,0.879895246292985
102,321825180.0,456410.5,6456355.0,0.0,128.714,0.10395296172650799,17846973122738.867,21466585914800.0,6045570700000.0,3,918664861150.6832,0.1630441,9328389539.793098,938309027.7930995,1.75,0.0192,9589041000.0,[75.280106],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[75.280106],[84.39078],0.873847849104681,0.873847849104681
103,321785820.0,463155.94,6488956.0,0.0,129.391,0.10357590452085241,17856302002977.53,21466585914800.0,6107665300000.0,3,927671379397.2585,0.1630441,9328880238.663433,938799726.6634313,1.75,0.0192,9589041000.0,[76.14182],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[76.14182],[85.30686],0.8846043005088169,0.8846043005088169
104,321745150.0,470711.7,6522038.5,0.0,129.701,0.10321722973993666,17865631373940.88,21466585914800.0,6169791300000.0,3,936677897643.8339,0.1630441,9329370963.345871,939290451.3458692,1.75,0.0192,9589041000.0,[77.08595],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[77.08595],[86.22292],0.932311639893956,0.932311639893956
105,321703300.0,478948.5,6555661.0,0.0,130.03,0.10286487002004356,17874961235654.72,21466585914800.0,6231948000000.0,3,945684415890.4092,0.1630441,9329861713.84177,939781201.8417711,1.75,0.0192,9589041000.0,[78.02582],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[78.02582],[87.13991],0.9302314081419347,0.9302314081419347
106,321660320.0,487717.8,6589871.5,0.0,130.411,0.10251861850946332,17884291588144.87,21466585914800.0,6294134600000.0,3,954690934136.9845,0.1630441,9330352490.152496,940271978.1524945,1.75,0.0192,9589041000.0,[78.954],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[78.954],[88.0578],0.9238529926828094,0.9238529926828094
107,321616160.0,497029.72,6624708.5,0.0,131.55,0.10197597955205143,17893622431437.152,21466585914800.0,6356399600000.0,3,963697452383.5598,0.1630441,9330843292.2794,940762780.2793981,1.75,0.0192,9589041000.0,[79.71197],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[79.71197],[88.979546],0.8269167352362985,0.8269167352362985
108,321571040.0,506682.28,6660210.5,0.0,132.387,0.1016329464107207,17902953765557.375,21466585914800.0,6418695000000.0,3,972703970630.1351,0.1630441,9331334120.223839,941253608.2238393,1.75,0.0192,9589041000.0,[80.53775],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[80.53775],[89.900734],0.8659478281264924,0.8659478281264924
109,321525100.0,516434.0,6696402.5,0.0,133.426,0.10129578420762392,17912285590531.363,21466585914800.0,6481019000000.0,3,981710488876.7104,0.1630441,9331824973.987175,941744461.9871763,1.75,0.0192,9589041000.0,[81.31817],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[81.31817],[90.8228],0.8400524280507261,0.8400524280507261
110,321478180.0,526451.75,6733290.5,0.0,134.232,0.1009643104265466,17921617906384.934,21466585914800.0,6543372000000.0,3,990717007123.2858,0.1630441,9332315853.570766,942235341.5707673,1.75,0.0192,9589041000.0,[82.15092],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[82.15092],[91.74573],0.8707120290926078,0.8707120290926078
111,321430200.0,536836.44,6770894.0,0.0,134.984,0.10065734857308033,17930950713143.91,21466585914800.0,6605721600000.0,3,999723525369.8611,0.1630441,9332806758.975971,942726246.9759705,1.75,0.0192,9589041000.0,[82.99579],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[82.99579],[92.66752],0.8772564966585032,0.8772564966585032
112,321381200.0,547514.6,6809239.0,0.0,135.457,0.10034373400359452,17940284010834.113,21466585914800.0,6668098000000.0,3,1008730043616.4364,0.1630441,9333297690.204144,943217178.2041444,1.75,0.0192,9589041000.0,[83.90331],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[83.90331],[93.5911],0.9142863687567653,0.9142863687567653
113,321331360.0,558219.4,6848347.5,0.0,135.901,0.10003500174284734,17949617799481.37,21466585914800.0,6730501000000.0,3,1017736561863.0117,0.1630441,9333788647.256645,943708135.2566469,1.75,0.0192,9589041000.0,[84.81735],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[84.81735],[94.51549],0.9183957364744336,0.9183957364744336
